Repository;Ontology;CreationDate;Format;Filename;Done;OQUARE.xml;OQUARE.ttl;HURON_long.tsv;HURON_wide.tsv;HURON.ttl;FILE_OK;IRIOquare;IRIHuron;IRI_OK;OK;Length;URL
data.industryportal.enit.fr;REQSPECONTO;20231013;OWL;reqspeconto-20231013-owl__ReqSpecOnto-with-individuals-v1.0.owl;T;T;T;T;T;T;T;http://www.semanticweb.org/usmanahmed/ontologies/2018/4/untitled-ontology-7;http://www.semanticweb.org/usmanahmed/ontologies/2018/4/untitled-ontology-7;T;T;88562;https://data.industryportal.enit.fr/ontologies/REQSPECONTO/submissions/1
data.industryportal.enit.fr;ROMAIN;20211130;OWL;romain-20211130-owl__ROMAIN.owl;T;F;F;T;T;T;F;;http://www.semanticweb.org/hedi/ontologies/2018/11/ROMAIN;F;F;49330;https://data.industryportal.enit.fr/ontologies/ROMAIN/submissions/1
data.industryportal.enit.fr;SAREF;20221214;OWL;saref-20221214-owl__saref.ttl;T;T;T;T;T;T;T;https://saref.etsi.org/core/v3.1.1/;https://saref.etsi.org/core/v3.1.1/;T;T;74702;https://data.industryportal.enit.fr/ontologies/SAREF/submissions/2
data.industryportal.enit.fr;SAREF4INMA;20211129;OWL;saref4inma-20211129-owl__ontology-saref4inma.ttl;T;T;T;T;T;T;T;https://saref.etsi.org/saref4inma/v1.1.2/;https://saref.etsi.org/saref4inma/v1.1.2/;T;T;45208;https://data.industryportal.enit.fr/ontologies/SAREF4INMA/submissions/1
data.industryportal.enit.fr;SSN;20230223;OWL;ssn-20230223-owl__SSN.owl;T;T;T;T;T;T;T;http://www.w3.org/ns/ssn/;http://www.w3.org/ns/ssn/;T;T;58742;https://data.industryportal.enit.fr/ontologies/SSN/submissions/1
data.industryportal.enit.fr;STY;20210826;UMLS;sty-20210826-umls__umls-semantictypes.ttl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl/data.industryportal.enit.fr/--;;F;F;32566;https://data.industryportal.enit.fr/ontologies/STY/submissions/1
data.industryportal.enit.fr;VAR;20211205;OWL;var-20211205-owl__ontology.ttl;T;T;T;T;T;T;T;https://w3id.org/var#;https://w3id.org/var#;T;T;286304;https://data.industryportal.enit.fr/ontologies/VAR/submissions/1
data.industryportal.enit.fr;Z-BRE4K;20211205;OWL;z-bre4k-20211205-owl__Z-bre4k.rdf;T;T;T;T;T;T;T;http://www.Z-bre4k.org/ontology;http://www.Z-bre4k.org/ontology;T;T;61535;https://data.industryportal.enit.fr/ontologies/Z-BRE4K/submissions/1
rest.matportal.org;AMONTOLOGY;20210415;OWL;amontology-20210415-owl__AMOntology-vFinal1.owl;T;F;F;T;T;T;F;;http://www.semanticweb.org/ina3/ontologies/2016/2/untitled-ontology-122;F;F;53088;http://rest.matportal.org/ontologies/AMONTOLOGY/submissions/1
rest.matportal.org;LPBFO;20221013;OWL;lpbfo-20221013-owl__LPBFO.owl;T;F;F;T;T;T;F;;https://gitlab.cc-asp.fraunhofer.de/EMI_datamanagement/LPBFO/-/raw/master/LPBFO.owl;F;F;96117;http://rest.matportal.org/ontologies/LPBFO/submissions/8
rest.matportal.org;MAMBO;20240504;OWL;mambo-20240504-owl__mambo.owl;T;F;F;T;T;T;F;;https://raw.githubusercontent.com/daimoners/MAMBO/master/mambo.owl;F;F;44371;http://rest.matportal.org/ontologies/MAMBO/submissions/2
rest.matportal.org;MDO-FULL;20210415;OWL;mdo-full-20210415-owl__mdo-full.owl;T;T;T;T;T;T;T;https://w3id.org/mdo/full/1.0/;https://w3id.org/mdo/full/1.0/;T;T;3477;http://rest.matportal.org/ontologies/MDO-FULL/submissions/1
rest.matportal.org;MM;20211019;OWL;mm-20211019-owl__materialsmine.ttl;T;F;F;T;T;T;F;;http://materialsmine.org/ns/1.0;F;F;127967;http://rest.matportal.org/ontologies/MM/submissions/1
rest.matportal.org;NMRRVOCAB;20210415;SKOS;nmrrvocab-20210415-skos__NMRRVocab20171102.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl/rest.matportal.org/--;;F;F;336956;http://rest.matportal.org/ontologies/NMRRVOCAB/submissions/1
rest.matportal.org;PMDCO;20230524;OWL;pmdco-20230524-owl__pmdco-core.ttl;T;F;F;T;T;T;F;;https://w3id.org/pmd/co;F;F;263391;http://rest.matportal.org/ontologies/PMDCO/submissions/1
rest.matportal.org;VIMMP_ONTOLOGIES;20210825;OWL;vimmp_ontologies-20210825-owl__combined-vimmp-ontologies.owl;T;F;F;T;T;T;F;;https://purl.vimmp.eu/semantics/combined/combined-vimmp-ontologies.ttl;F;F;1939723;http://rest.matportal.org/ontologies/VIMMP_ONTOLOGIES/submissions/1
