ontologyAcronym,metricAcronym,result
LIT_I,DxP,0.0E0
LIT_I,INROnto,7.5E-1
LIT_I,LCOMOnto,1.0E0
LIT_I,LRClassPCT,0.0E0
LIT_I,LRsxC,0.0E0
LIT_I,LSLD,NaN
LIT_I,NACOnto,1.0E0
LIT_I,NLR,0.0E0
LIT_I,NLRC,0.0E0
LIT_I,NOCOnto,3.0E0
LIT_I,NOMOnto,0.0E0
LIT_I,NxC,0.0E0
LIT_I,NxDP,NaN
LIT_I,NxOP,NaN
LIT_I,OPWND,NaN
LIT_I,OPWNN,NaN
LIT_I,OPWNS,NaN
LIT_I,POnto,0.0E0
LIT_I,PROnto,0.0E0
LIT_I,RFCOnto,7.5E-1
LIT_I,RROnto,1.0E0
LIT_I,SYSNAM,NaN
LIT_I,SxAP,0.0E0
LIT_I,SxC,0.0E0
LIT_I,SxC,0.0E0
LIT_I,SxDP,NaN
LIT_I,SxOP,NaN
LIT_I,TMOnto,0.0E0
LIT_I,TMOnto2,0.0E0
LIT_I,WMCOnto,1.0E0
LIT_I,WMCOnto2,1.0E0
OBOE,ANOnto,2.465753E-1
OBOE,APWND,5.555556E-1
OBOE,APWNN,1.0E0
OBOE,APWNS,1.0E0
OBOE,AROnto,4.010274E0
OBOE,CBOOnto,1.035587E0
OBOE,CROnto,1.678082E-1
OBOE,CWND,8.213058E-1
OBOE,CWNN,9.278351E-1
OBOE,CWNS,1.0E0
OBOE,DITOnto,5.0E0
OBOE,DPWND,1.428571E-1
OBOE,DPWNN,1.0E0
OBOE,DPWNS,1.0E0
OBOE,DxAP,4.444444E-1
OBOE,DxAP,0.0E0
OBOE,DxC,1.786942E-1
OBOE,DxDP,8.571429E-1
OBOE,DxOP,9.583333E-1
OBOE,DxP,5.75E-1
OBOE,DxP,8.25E-1
OBOE,INROnto,9.965753E-1
OBOE,LCOMOnto,3.216606E0
OBOE,LRClassPCT,0.0E0
OBOE,LRsxC,0.0E0
OBOE,LSLD,NaN
OBOE,NACOnto,1.0E0
OBOE,NLR,0.0E0
OBOE,NLRC,0.0E0
OBOE,NOCOnto,1.94E1
OBOE,NOMOnto,3.078767E0
OBOE,NxC,7.216495E-2
OBOE,NxDP,0.0E0
OBOE,NxOP,9.583333E-1
OBOE,OPWND,4.166667E-2
OBOE,OPWNN,4.166667E-2
OBOE,OPWNS,1.0E0
OBOE,POnto,9.965753E-1
OBOE,PROnto,7.554622E-1
OBOE,RFCOnto,4.075342E0
OBOE,RROnto,2.445378E-1
OBOE,SYSNAM,NaN
OBOE,SxAP,0.0E0
OBOE,SxC,0.0E0
OBOE,SxC,0.0E0
OBOE,SxDP,0.0E0
OBOE,SxOP,0.0E0
OBOE,TMOnto,0.0E0
OBOE,TMOnto2,0.0E0
OBOE,WMCOnto,3.216606E0
OBOE,WMCOnto2,1.0E0
ORIBATIDA,ANOnto,0.0E0
ORIBATIDA,APWND,1.0E0
ORIBATIDA,APWNN,1.0E0
ORIBATIDA,APWNS,1.0E0
ORIBATIDA,AROnto,0.0E0
ORIBATIDA,CBOOnto,1.3062E4
ORIBATIDA,CROnto,0.0E0
ORIBATIDA,CWND,1.0E0
ORIBATIDA,CWNN,1.0E0
ORIBATIDA,CWNS,1.0E0
ORIBATIDA,DITOnto,2.0E0
ORIBATIDA,DPWND,NaN
ORIBATIDA,DPWNN,NaN
ORIBATIDA,DPWNS,NaN
ORIBATIDA,DxAP,0.0E0
ORIBATIDA,DxAP,0.0E0
ORIBATIDA,DxC,0.0E0
ORIBATIDA,DxDP,NaN
ORIBATIDA,DxOP,NaN
ORIBATIDA,DxP,0.0E0
ORIBATIDA,DxP,0.0E0
ORIBATIDA,INROnto,9.999234E-1
ORIBATIDA,LCOMOnto,1.0E0
ORIBATIDA,LRClassPCT,0.0E0
ORIBATIDA,LRsxC,0.0E0
ORIBATIDA,LSLD,NaN
ORIBATIDA,NACOnto,1.0E0
ORIBATIDA,NLR,0.0E0
ORIBATIDA,NLRC,0.0E0
ORIBATIDA,NOCOnto,1.3062E4
ORIBATIDA,NOMOnto,0.0E0
ORIBATIDA,NxC,0.0E0
ORIBATIDA,NxDP,NaN
ORIBATIDA,NxOP,NaN
ORIBATIDA,OPWND,NaN
ORIBATIDA,OPWNN,NaN
ORIBATIDA,OPWNS,NaN
ORIBATIDA,POnto,0.0E0
ORIBATIDA,PROnto,0.0E0
ORIBATIDA,RFCOnto,9.999234E-1
ORIBATIDA,RROnto,1.0E0
ORIBATIDA,SYSNAM,NaN
ORIBATIDA,SxAP,0.0E0
ORIBATIDA,SxC,0.0E0
ORIBATIDA,SxC,0.0E0
ORIBATIDA,SxDP,NaN
ORIBATIDA,SxOP,NaN
ORIBATIDA,TMOnto,0.0E0
ORIBATIDA,TMOnto2,0.0E0
ORIBATIDA,WMCOnto,1.0E0
ORIBATIDA,WMCOnto2,1.0E0
PATO,APWND,9.389671E-1
PATO,APWNN,8.967136E-1
PATO,APWNS,1.0E0
PATO,CWND,4.936676E-2
PATO,CWNN,6.461618E-4
PATO,CWNS,4.12122E-1
PATO,DPWND,NaN
PATO,DPWNN,NaN
PATO,DPWNS,NaN
PATO,DxAP,1.126761E-1
PATO,DxAP,6.103286E-2
PATO,DxC,1.01318E0
PATO,DxDP,NaN
PATO,DxOP,8.896797E-1
PATO,DxP,7.024291E-1
PATO,DxP,5.323887E-1
PATO,LRClassPCT,1.292157E-4
PATO,LRsxC,6.460783E-4
PATO,LSLD,8.900524E-1
PATO,NLR,5.0E0
PATO,NLRC,1.0E0
PATO,NxC,9.992247E-1
PATO,NxDP,NaN
PATO,NxOP,1.149466E0
PATO,OPWND,2.05298E-1
PATO,OPWNN,7.94702E-2
PATO,OPWNS,7.980132E-1
PATO,SYSNAM,6.757426E-1
PATO,SxAP,0.0E0
PATO,SxC,2.139553E0
PATO,SxC,1.740891E-1
PATO,SxDP,NaN
PATO,SxOP,3.060498E-1
PO,ANOnto,1.477146E0
PO,APWND,6.875E-1
PO,APWNN,5.208333E-1
PO,APWNS,1.0E0
PO,AROnto,2.398662E1
PO,CBOOnto,1.163241E0
PO,CROnto,5.574136E-4
PO,CWND,1.809409E-3
PO,CWNN,6.031363E-4
PO,CWNS,6.393245E-2
PO,DITOnto,1.3E1
PO,DPWND,NaN
PO,DPWNN,NaN
PO,DPWNS,NaN
PO,DxAP,3.125E-1
PO,DxAP,4.791667E-1
PO,DxC,1.555489E0
PO,DxDP,NaN
PO,DxOP,1.230769E0
PO,DxP,8.196721E-1
PO,DxP,5.081967E-1
PO,INROnto,1.072464E0
PO,LCOMOnto,7.038944E0
PO,LRClassPCT,0.0E0
PO,LRsxC,1.206273E-3
PO,LSLD,NaN
PO,NACOnto,1.073899E0
PO,NLR,2.0E0
PO,NLRC,0.0E0
PO,NOCOnto,3.685824E0
PO,NOMOnto,6.164994E-1
PO,NxC,9.993969E-1
PO,NxDP,NaN
PO,NxOP,2.076923E0
PO,OPWND,7.692308E-2
PO,OPWNN,0.0E0
PO,OPWNS,1.0E0
PO,POnto,9.944259E-1
PO,PROnto,3.650165E-1
PO,RFCOnto,1.688963E0
PO,RROnto,6.349835E-1
PO,SYSNAM,NaN
PO,SxAP,0.0E0
PO,SxC,3.242461E0
PO,SxC,0.0E0
PO,SxDP,NaN
PO,SxOP,0.0E0
PO,TMOnto,7.306191E-2
PO,TMOnto2,2.0E0
PO,WMCOnto,8.383648E0
PO,WMCOnto2,1.191038E0
PTO,ANOnto,1.190048E0
PTO,APWND,7.714286E-1
PTO,APWNN,6.285714E-1
PTO,APWNS,1.0E0
