ontologyAcronym,metricAcronym,result
SSN,RROnto,1.678832E-1
SSN,SYSNAM,NaN
SSN,SxAP,0.0E0
SSN,SxC,0.0E0
SSN,SxDP,0.0E0
SSN,SxOP,0.0E0
SSN,SxP,0.0E0
SSN,TMOnto,4.545455E-2
SSN,TMOnto2,2.0E0
SSN,WMCOnto,1.444444E0
SSN,WMCOnto2,1.055556E0
SWEET,ANOnto,9.483348E-2
SWEET,APWND,1.0E0
SWEET,APWNN,1.0E0
SWEET,APWNS,1.0E0
SWEET,AROnto,2.425725E0
SWEET,CBOOnto,1.128333E0
SWEET,CROnto,0.0E0
SWEET,CWND,NaN
SWEET,CWNN,NaN
SWEET,CWNS,NaN
SWEET,DITOnto,3.0E0
SWEET,DPWND,NaN
SWEET,DPWNN,NaN
SWEET,DPWNS,NaN
SWEET,DxC,NaN
SWEET,DxDP,NaN
SWEET,DxOP,NaN
SWEET,DxP,0.0E0
SWEET,INROnto,1.128333E0
SWEET,LCOMOnto,1.955882E0
SWEET,LRClassPCT,NaN
SWEET,LRsxC,NaN
SWEET,LSLD,NaN
SWEET,NACOnto,1.098975E0
SWEET,NLR,0.0E0
SWEET,NLRC,0.0E0
SWEET,NOCOnto,9.11839E0
SWEET,NOMOnto,0.0E0
SWEET,NxC,NaN
SWEET,NxDP,NaN
SWEET,NxOP,NaN
SWEET,NxP,0.0E0
SWEET,OPWND,NaN
SWEET,OPWNN,NaN
SWEET,OPWNS,NaN
SWEET,POnto,0.0E0
SWEET,PROnto,0.0E0
SWEET,RFCOnto,1.128333E0
SWEET,RROnto,1.0E0
SWEET,SYSNAM,NaN
SWEET,SxAP,0.0E0
SWEET,SxC,NaN
SWEET,SxDP,NaN
SWEET,SxOP,NaN
SWEET,SxP,0.0E0
SWEET,TMOnto,0.0E0
SWEET,TMOnto2,0.0E0
SWEET,WMCOnto,1.48239E-2
SWEET,WMCOnto2,7.579135E-3
